0.34794	-1.2886	-0.10052	-1.1562	-0.25149	-1.1166	-0.22921	-1.0094	-0.3748	0.92958	-0.98697	-0.3763	0.33747	-0.52718	-0.15519	-0.61802	0.0072808	-0.57386	0.046284	-0.87667	-0.43817	-0.87641	1.827	-2.4136	1.1233	-0.96855	1.49	-1.0551	-1.9137	-0.83557	-0.51996	-1.0471	-2.0327	-1
-2.8659	-1.2886	-0.10052	-1.1562	-0.25149	-1.1166	-0.22921	-1.0094	-0.3748	-0.84505	-0.31333	-0.64418	-0.18876	-0.52718	-0.15519	-0.61802	0.0072808	-0.57386	0.046284	-0.55212	-0.01601	-0.60036	0.10884	-0.68482	0.14	0.88794	0.12643	-0.65715	0.054938	-0.61684	0.007387	-0.66843	-0.030918	-1
0.34794	0.49665	-0.06357	0.61363	-0.22317	0.75981	-0.20311	0.7493	-0.58608	0.75395	-0.48365	0.85119	-0.20964	0.89883	-0.34974	0.77392	-0.094518	0.85446	-0.031239	0.89777	-0.25003	0.87218	-0.11695	0.7497	-0.13804	0.62551	-0.088255	0.82814	-0.20198	0.84469	-0.23507	0.99203	-0.29216	1
-2.8659	0.72062	2.1648	0.76738	-2.4216	-1.1166	-0.22921	-1.0094	-0.3748	0.92958	1.7076	0.96305	1.832	-2.059	-2.3368	1	-2.0058	-2.1706	1.9728	-0.55212	-0.01601	1.0559	-1.7871	1.0439	-1.8266	0.88794	1.9445	-2.3936	-1.9137	-0.61684	0.007387	-0.66843	-0.030918	-1
0.34794	0.72062	-0.47013	0.76738	-0.47217	0.91321	-0.52104	0.9627	-0.7732	0.82408	-1.0237	0.89451	-0.79064	0.9084	-0.90593	0.91083	-0.5585	0.86541	-0.78949	0.85882	-0.929	0.77413	-0.86224	0.76872	-0.787	0.42735	-0.9348	0.4841	-1.2993	0.58554	-1.2492	0.56998	-1.4663	1
0.34794	0.63139	-0.10403	0.50618	-0.5389	0.81137	-0.23806	0.62367	-1.4324	0.79544	-0.1038	0.96305	-0.47666	0.99334	-0.21064	0.93295	-0.3051	0.76763	1.2357	1.0877	-0.33099	0.84874	-0.052221	0.79743	0.10727	0.58054	0.094264	0.77416	0.018184	0.79412	-0.030719	0.83849	-0.074455	1
0.34794	0.41341	0.20605	0.26028	-0.38497	0.66707	-0.070591	0.74435	-0.56368	0.55221	-0.17837	0.65234	-0.19586	0.68695	-0.17818	0.7697	-0.084695	0.81804	-0.021433	0.78797	-0.19916	0.57563	0.19214	0.80998	-0.15724	0.52272	0.038758	0.70088	0.041099	0.70861	-0.12264	0.97247	-0.16226	1
0.34794	0.72062	-0.061803	0.69457	-0.31967	0.91323	-0.29519	0.9627	-0.4796	0.9123	-0.45665	0.94976	-0.37067	1.0046	-0.49829	1	-0.27972	0.99592	-0.18129	1.0877	-0.37341	1.0559	-0.25654	1.0261	-0.29429	0.81994	-0.24161	0.98552	-0.28215	1.0706	-0.43191	0.99633	-0.52834	1
0.34794	0.72062	-1.3968	0.75103	-1.8437	0.70046	-2.1005	0.9627	-1.1151	0.92958	-0.78277	0.36661	-1.9347	1.0046	-1.4104	1	-1.5952	0.65199	-1.6674	1.032	-1.9459	0.56102	-1.3111	0.38607	-1.3724	-0.0074986	-1.2914	0.74972	-1.9137	1.133	-1.9398	-0.085932	-1.6561	1
0.34794	0.41034	-0.29488	-1.7669	-1.9996	-1.2985	-1.3129	0.58105	-0.28022	0.7435	-0.32875	-0.94142	1.1038	-0.83383	-1.6401	0.76868	-0.22108	0.67128	-0.25674	-0.66623	0.96456	-1.1656	1.6433	0.67972	0.066878	0.32386	-0.33333	0.69527	-0.22281	-0.9905	-1.5147	-1.0223	-1.3092	-1
